1 1:0.000000 2:1.000000 3:0.739337
0 1:0.107143 2:1.000000 3:1.038460
0 1:0.000000 2:0.980651 3:0.867063
0 1:0.000000 2:1.000000 3:0.863168
0 1:0.000000 2:1.000000 3:0.586831
0 1:0.000000 2:1.000000 3:1.069190
1 1:0.000000 2:0.980651 3:0.382972
1 1:0.055556 2:1.000000 3:0.785245
1 1:0.041667 2:1.000000 3:0.687827
1 1:0.357143 2:1.000000 3:1.145127
1 1:0.060606 2:1.000000 3:1.248543
1 1:0.193548 2:1.000000 3:0.922886
1 1:0.259259 2:1.000000 3:1.029216
0 1:0.000000 2:1.000000 3:0.751268
1 1:0.272727 2:1.000000 3:1.029168
1 1:0.052632 2:1.000000 3:0.810473
0 1:0.200000 2:1.000000 3:1.448278
1 1:0.000000 2:1.000000 3:1.176684
1 1:1.000000 2:1.000000 3:1.895337
0 1:0.150000 2:1.000000 3:0.849147
1 1:0.545455 2:1.000000 3:1.076673
1 1:0.454545 2:1.000000 3:1.310012
1 1:0.045455 2:1.000000 3:0.616942
0 1:0.000000 2:1.000000 3:1.212553
1 1:0.300000 2:1.000000 3:1.217948
1 1:0.000000 2:1.000000 3:1.076025
1 1:0.129032 2:1.000000 3:1.379467
1 1:0.375000 2:1.000000 3:1.137750
1 1:0.194444 2:1.000000 3:1.152064
1 1:0.233333 2:0.974357 3:0.909177
1 1:0.125000 2:0.974357 3:1.352144
1 1:0.000000 2:1.000000 3:0.709905
1 1:0.095238 2:1.000000 3:0.478307
1 1:0.000000 2:1.000000 3:0.765415
1 1:0.090909 2:1.000000 3:0.830526
1 1:0.125000 2:1.000000 3:1.058961
1 1:0.121212 2:0.974357 3:1.350454
1 1:0.000000 2:1.000000 3:0.997345
1 1:0.272727 2:0.987031 3:0.983732
0 1:0.020000 2:1.000000 3:0.930171
1 1:0.238095 2:1.000000 3:1.234542
1 1:0.214286 2:1.000000 3:1.360119
1 1:0.277778 2:1.000000 3:0.995845
1 1:0.285714 2:1.000000 3:1.028078
1 1:0.115385 2:0.987031 3:1.095489
1 1:0.150000 2:1.000000 3:0.825494
1 1:1.000000 2:1.000000 3:1.984914
1 1:0.093023 2:0.914315 3:1.075684
1 1:0.026316 2:1.000000 3:1.036427
1 1:0.027397 2:0.695581 3:0.860193
1 1:0.000000 2:0.635588 3:0.374372
1 1:0.191489 2:0.845288 3:1.094108
1 1:0.022222 2:1.000000 3:1.026750
1 1:0.000000 2:0.793731 3:0.871537
1 1:0.250000 2:1.000000 3:0.924519
1 1:0.192308 2:1.000000 3:1.188162
1 1:0.000000 2:0.898857 3:0.887168
1 1:0.153846 2:1.000000 3:1.052402
1 1:0.125000 2:0.505326 3:0.338943
1 1:0.142857 2:1.000000 3:0.830501
1 1:0.000000 2:1.000000 3:0.889663
1 1:0.000000 2:0.879927 3:0.867434
1 1:0.000000 2:1.000000 3:1.058097
1 1:0.000000 2:0.793731 3:0.386155
1 1:0.172414 2:0.845288 3:0.690267
1 1:0.071429 2:1.000000 3:0.718554
1 1:0.148148 2:1.000000 3:0.887343
1 1:0.041667 2:0.904473 3:0.926219
1 1:0.000000 2:0.898857 3:0.398451
1 1:0.075472 2:0.845288 3:0.711045
1 1:0.100000 2:1.000000 3:1.250821
0 1:0.000000 2:1.000000 3:1.118620
1 1:0.130435 2:0.642969 3:0.685646
1 1:0.205882 2:0.775476 3:1.087987
1 1:0.090909 2:1.000000 3:1.164671
1 1:0.013514 2:0.621269 3:0.980540
1 1:0.000000 2:0.635588 3:0.372455
1 1:0.391304 2:0.642969 3:1.076933
1 1:0.065217 2:1.000000 3:1.164990
1 1:0.000000 2:0.696996 3:0.442409
1 1:0.000000 2:0.888173 3:0.608437
1 1:0.000000 2:1.000000 3:0.783670
1 1:0.000000 2:0.889359 3:0.782045
1 1:0.115385 2:1.000000 3:0.688372
1 1:0.400000 2:0.669095 3:0.895664
1 1:0.000000 2:1.000000 3:0.830189
1 1:0.045455 2:1.000000 3:0.473865
1 1:0.057143 2:1.000000 3:0.933449
1 1:0.000000 2:0.879927 3:0.357940
1 1:0.000000 2:0.793731 3:0.503298
1 1:0.076923 2:0.755975 3:1.047079
1 1:0.000000 2:0.688608 3:0.502204
1 1:0.038462 2:1.000000 3:0.832438
1 1:0.000000 2:1.000000 3:0.861121
1 1:0.000000 2:0.898857 3:0.528565
1 1:0.000000 2:1.000000 3:0.433053
1 1:0.068182 2:0.899289 3:1.144399
0 1:0.018182 2:0.899289 3:1.041266
1 1:0.096774 2:0.505326 3:0.702183
1 1:0.170732 2:0.827339 3:1.096862
1 1:0.018182 2:0.744653 3:0.679467
1 1:0.075949 2:0.639626 3:0.339501
1 1:0.105263 2:0.635588 3:0.562934
1 1:0.118644 2:0.728257 3:0.909160
1 1:0.030303 2:0.793731 3:0.611671
1 1:0.024390 2:0.793731 3:0.756291
1 1:0.176471 2:1.000000 3:1.025238
1 1:0.142857 2:1.000000 3:0.990264
1 1:0.107143 2:1.000000 3:1.164067
1 1:0.017544 2:0.648616 3:0.798004
1 1:0.000000 2:0.669095 3:0.825189
1 1:0.055556 2:1.000000 3:1.156374
1 1:0.117647 2:0.888173 3:0.999152
1 1:0.193548 2:1.000000 3:1.167990
1 1:0.000000 2:1.000000 3:0.670705
1 1:0.200000 2:1.000000 3:1.205521
1 1:0.039216 2:0.845288 3:1.136019
1 1:0.000000 2:1.000000 3:0.467773
1 1:0.029412 2:0.793731 3:0.886569
1 1:0.027027 2:1.000000 3:1.024788
1 1:0.000000 2:0.898857 3:0.872105
1 1:0.016949 2:0.753762 3:0.650534
1 1:0.000000 2:1.000000 3:0.839576
0 1:0.000000 2:1.000000 3:0.875394
1 1:0.026316 2:0.706249 3:0.832403
1 1:0.022222 2:0.820475 3:1.084999
1 1:0.046512 2:1.000000 3:1.159114
1 1:0.090909 2:0.551943 3:1.069210
1 1:0.000000 2:0.635588 3:0.898444
1 1:0.146341 2:0.845288 3:1.059866
1 1:0.066667 2:1.000000 3:0.980719
1 1:0.061224 2:0.471300 3:0.792878
1 1:0.000000 2:0.697048 3:0.899813
1 1:0.000000 2:1.000000 3:0.893583
1 1:0.130435 2:1.000000 3:0.888751
1 1:0.057971 2:0.695581 3:0.881734
1 1:0.243243 2:0.568483 3:1.099216
1 1:0.000000 2:1.000000 3:0.469062
1 1:0.133333 2:1.000000 3:1.313789
1 1:0.047619 2:1.000000 3:1.260558
1 1:0.166667 2:1.000000 3:1.111292
1 1:0.139535 2:0.793731 3:0.760503
1 1:0.076923 2:0.835530 3:0.947835
1 1:0.066667 2:0.914315 3:0.640229
1 1:0.000000 2:1.000000 3:0.767869
1 1:0.055556 2:1.000000 3:0.967004
1 1:0.111111 2:0.783206 3:0.797979
1 1:0.000000 2:0.793731 3:0.478531
1 1:0.500000 2:1.000000 3:1.599286
0 1:0.000000 2:1.000000 3:0.703047
1 1:0.030303 2:0.715789 3:0.781942
1 1:0.121212 2:0.914315 3:1.053088
1 1:0.086957 2:1.000000 3:0.787680
1 1:0.035714 2:1.000000 3:0.831635
1 1:0.166667 2:1.000000 3:1.054058
1 1:0.035714 2:1.000000 3:0.713655
1 1:0.035714 2:1.000000 3:0.937543
1 1:0.032258 2:0.980651 3:0.898097
0 1:0.026316 2:1.000000 3:0.980326
1 1:0.130435 2:1.000000 3:0.828982
0 1:0.160000 2:1.000000 3:1.055930
1 1:0.307692 2:1.000000 3:1.229483
1 1:0.000000 2:1.000000 3:0.931082
1 1:0.035714 2:1.000000 3:0.578267
1 1:0.000000 2:1.000000 3:1.117991
0 1:0.000000 2:1.000000 3:0.838908
1 1:0.043478 2:1.000000 3:0.956120
0 1:0.068966 2:0.980651 3:0.765095
1 1:0.391304 2:1.000000 3:0.916716
1 1:0.379310 2:1.000000 3:1.037578
1 1:0.160000 2:1.000000 3:1.022382
0 1:0.038462 2:1.000000 3:0.875158
1 1:0.121212 2:1.000000 3:1.207152
1 1:0.857143 2:1.000000 3:1.817233
1 1:0.038462 2:1.000000 3:0.886526
0 1:0.000000 2:0.980651 3:1.159010
1 1:0.521739 2:0.980651 3:1.413979
1 1:1.000000 2:1.000000 3:1.777175
1 1:0.000000 2:1.000000 3:0.599498
0 1:0.030303 2:0.980651 3:0.699404
1 1:0.360000 2:0.980651 3:1.184499
1 1:0.000000 2:1.000000 3:0.972473
0 1:0.027027 2:1.000000 3:1.162997
0 1:0.074074 2:1.000000 3:0.862917
0 1:0.000000 2:1.000000 3:0.444699
0 1:0.041667 2:1.000000 3:1.189633
1 1:0.266667 2:1.000000 3:1.323863
0 1:0.000000 2:1.000000 3:0.842435
0 1:0.000000 2:1.000000 3:0.668701
0 1:0.000000 2:1.000000 3:0.468620
0 1:0.000000 2:1.000000 3:0.594388
1 1:0.375000 2:1.000000 3:1.550747
0 1:0.083333 2:1.000000 3:0.660891
0 1:0.052632 2:1.000000 3:0.645079
0 1:0.166667 2:0.980651 3:0.885708
1 1:0.375000 2:1.000000 3:1.653745
1 1:0.058824 2:1.000000 3:0.679243
0 1:0.038462 2:1.000000 3:1.088574
0 1:0.130435 2:1.000000 3:0.813365
0 1:0.080000 2:1.000000 3:1.271819
1 1:0.047619 2:1.000000 3:1.239330
1 1:0.185185 2:1.000000 3:0.769700
0 1:0.000000 2:1.000000 3:0.902502
0 1:0.035714 2:1.000000 3:1.245355
0 1:0.000000 2:0.987031 3:0.592868
1 1:0.000000 2:1.000000 3:0.772935
1 1:0.000000 2:1.000000 3:0.965600
0 1:0.176471 2:1.000000 3:1.110618
0 1:0.136364 2:1.000000 3:1.063389
0 1:0.150000 2:1.000000 3:0.881674
1 1:0.076923 2:1.000000 3:0.798660
0 1:0.000000 2:1.000000 3:0.659465
0 1:0.428571 2:1.000000 3:1.059591
1 1:0.214286 2:1.000000 3:1.411796
0 1:0.000000 2:1.000000 3:0.802121
0 1:0.043478 2:1.000000 3:1.220592
1 1:0.000000 2:1.000000 3:1.126664
0 1:0.074074 2:1.000000 3:0.925318
1 1:0.096774 2:1.000000 3:0.849100
1 1:0.000000 2:1.000000 3:1.048003
1 1:0.166667 2:0.871491 3:1.275820
1 1:0.000000 2:1.000000 3:1.243396
1 1:0.049180 2:1.000000 3:1.082532
0 1:0.029412 2:1.000000 3:1.201181
1 1:0.500000 2:1.000000 3:1.116874
1 1:0.000000 2:1.000000 3:0.763081
1 1:0.117647 2:1.000000 3:1.177639
1 1:0.115385 2:1.000000 3:1.040727
1 1:0.218750 2:1.000000 3:1.096796
1 1:0.166667 2:1.000000 3:0.852646
1 1:0.125000 2:1.000000 3:0.974620
1 1:0.407407 2:1.000000 3:1.267264
1 1:0.043478 2:1.000000 3:0.926530
1 1:0.312500 2:1.000000 3:1.175859
0 1:0.040000 2:1.000000 3:1.056568
0 1:0.000000 2:1.000000 3:1.014823
0 1:0.193548 2:0.980651 3:0.857096
1 1:0.032258 2:1.000000 3:0.792206
1 1:1.000000 2:1.000000 3:1.857077
1 1:0.020833 2:1.000000 3:1.105173
1 1:0.015625 2:1.000000 3:0.649102
0 1:0.068966 2:1.000000 3:1.027058
0 1:0.125000 2:0.980651 3:1.191837
0 1:0.000000 2:1.000000 3:1.103365
0 1:0.025641 2:1.000000 3:0.498485
1 1:0.166667 2:0.980651 3:0.776173
1 1:0.714286 2:1.000000 3:1.701683
1 1:0.500000 2:1.000000 3:1.677595
0 1:0.035714 2:1.000000 3:1.006247
1 1:0.103448 2:1.000000 3:1.436496
1 1:0.111111 2:1.000000 3:0.829401
0 1:0.000000 2:1.000000 3:0.371499
1 1:0.000000 2:1.000000 3:0.930732
0 1:0.074074 2:1.000000 3:1.131327
1 1:0.000000 2:1.000000 3:0.947690
1 1:0.000000 2:1.000000 3:0.878335
0 1:0.000000 2:1.000000 3:1.012920
1 1:0.142857 2:1.000000 3:1.054143
1 1:0.500000 2:1.000000 3:1.592095
0 1:0.166667 2:1.000000 3:0.744169
1 1:0.000000 2:1.000000 3:1.181540
0 1:0.000000 2:1.000000 3:0.549677
1 1:0.030303 2:1.000000 3:1.245083
1 1:0.130435 2:1.000000 3:0.949519
0 1:0.050000 2:1.000000 3:0.432485
1 1:0.000000 2:1.000000 3:0.690634
0 1:0.000000 2:1.000000 3:0.658973
1 1:0.200000 2:1.000000 3:0.801420
1 1:0.636364 2:1.000000 3:1.676238
0 1:0.029412 2:1.000000 3:1.162119
1 1:0.000000 2:1.000000 3:0.822387
0 1:0.035714 2:1.000000 3:0.830870
1 1:0.032258 2:1.000000 3:0.572158
1 1:0.000000 2:1.000000 3:1.057876
0 1:0.000000 2:1.000000 3:0.783587
1 1:0.500000 2:1.000000 3:1.557011
1 1:0.500000 2:1.000000 3:1.410247
0 1:0.000000 2:1.000000 3:0.478241
1 1:0.000000 2:1.000000 3:0.882945
0 1:0.000000 2:1.000000 3:0.485614
0 1:0.000000 2:1.000000 3:0.998395
0 1:0.000000 2:1.000000 3:1.159113
0 1:0.000000 2:1.000000 3:0.928320
0 1:0.000000 2:1.000000 3:0.720332
1 1:0.000000 2:1.000000 3:0.903837
1 1:1.000000 2:1.000000 3:1.761600
1 1:0.235294 2:1.000000 3:1.332359
1 1:0.020408 2:1.000000 3:1.180623
0 1:0.000000 2:1.000000 3:0.811046
1 1:0.130435 2:1.000000 3:1.055081
1 1:0.000000 2:1.000000 3:0.958735
1 1:0.571429 2:1.000000 3:1.395733
1 1:0.260870 2:1.000000 3:1.390183
1 1:0.500000 2:1.000000 3:1.362220
1 1:0.066667 2:1.000000 3:0.847809
1 1:0.051282 2:0.889088 3:0.870585
1 1:0.105263 2:1.000000 3:1.233658
1 1:0.133333 2:0.877828 3:0.843877
1 1:0.078947 2:0.877828 3:0.856570
1 1:0.157895 2:1.000000 3:1.006005
1 1:0.045455 2:1.000000 3:0.998949
1 1:0.040000 2:1.000000 3:0.780810
1 1:0.108108 2:0.784478 3:1.169338
1 1:0.227273 2:1.000000 3:1.006350
1 1:0.035714 2:1.000000 3:1.071548
1 1:0.115385 2:1.000000 3:1.134208
1 1:0.035714 2:1.000000 3:0.618611
1 1:0.000000 2:1.000000 3:0.587682
1 1:0.500000 2:1.000000 3:1.173223
1 1:0.035714 2:1.000000 3:0.551126
1 1:0.035714 2:1.000000 3:0.649113
0 1:0.033333 2:1.000000 3:1.087375
0 1:0.222222 2:1.000000 3:0.827852
0 1:0.000000 2:1.000000 3:1.093353
0 1:0.304348 2:1.000000 3:0.861668
1 1:0.040000 2:1.000000 3:0.542692
1 1:0.000000 2:1.000000 3:0.669701
1 1:0.000000 2:0.936871 3:0.393554
1 1:0.285714 2:1.000000 3:0.957218
1 1:0.500000 2:1.000000 3:1.349625
0 1:0.068966 2:1.000000 3:0.866555
0 1:0.062500 2:0.936871 3:0.636862
0 1:0.000000 2:1.000000 3:0.687224
0 1:0.150000 2:1.000000 3:0.608438
1 1:0.350000 2:1.000000 3:0.968897
1 1:0.000000 2:1.000000 3:0.610224
1 1:0.160000 2:1.000000 3:1.047376
1 1:0.160000 2:1.000000 3:0.774046
1 1:0.032258 2:1.000000 3:0.646684
0 1:0.040000 2:1.000000 3:0.524164
0 1:0.304348 2:1.000000 3:0.830076
0 1:0.160000 2:1.000000 3:1.253654
0 1:0.000000 2:1.000000 3:0.577591
1 1:0.500000 2:1.000000 3:1.337100
1 1:0.210526 2:1.000000 3:1.051546
1 1:0.000000 2:1.000000 3:0.661799
1 1:0.421053 2:1.000000 3:0.832035
1 1:0.160000 2:1.000000 3:0.574144
0 1:0.076923 2:1.000000 3:0.849508
0 1:0.000000 2:1.000000 3:0.579751
0 1:0.000000 2:1.000000 3:0.787436
0 1:0.350000 2:1.000000 3:0.991665
1 1:0.040000 2:1.000000 3:0.376390
1 1:0.000000 2:1.000000 3:0.660279
1 1:0.000000 2:1.000000 3:0.820975
1 1:0.450000 2:1.000000 3:1.445960
1 1:0.160000 2:1.000000 3:0.673027
1 1:0.047619 2:0.891662 3:0.976886
1 1:0.105263 2:0.690639 3:0.892059
1 1:0.024390 2:0.690639 3:1.026525
1 1:0.020408 2:0.744794 3:1.243959
1 1:0.190476 2:1.000000 3:1.000588
1 1:0.000000 2:1.000000 3:1.263506
1 1:0.072727 2:0.758546 3:1.146774
1 1:0.181818 2:1.000000 3:0.878055
0 1:0.090909 2:1.000000 3:1.248648
1 1:0.115385 2:1.000000 3:0.994893
1 1:0.102041 2:0.867438 3:1.042642
0 1:0.025641 2:1.000000 3:1.161883
1 1:0.319149 2:1.000000 3:1.116727
1 1:0.030303 2:1.000000 3:0.449095
1 1:0.080000 2:0.891662 3:1.053614
1 1:0.200000 2:1.000000 3:1.028140
1 1:0.065217 2:1.000000 3:1.297055
1 1:0.073171 2:1.000000 3:0.776723
1 1:0.083333 2:1.000000 3:0.759329
1 1:0.024390 2:0.835933 3:0.865277
1 1:0.047619 2:1.000000 3:0.896733
0 1:0.000000 2:1.000000 3:0.794603
1 1:0.041667 2:1.000000 3:0.524357
1 1:0.150000 2:1.000000 3:0.935975
0 1:0.000000 2:1.000000 3:0.608045
1 1:0.000000 2:1.000000 3:0.768532
1 1:0.181818 2:0.758063 3:0.709004
0 1:0.033333 2:0.885414 3:1.012192
1 1:0.000000 2:0.859489 3:1.071865
1 1:0.030303 2:1.000000 3:0.663414
1 1:0.208333 2:1.000000 3:1.030897
1 1:0.035714 2:1.000000 3:0.890337
1 1:0.175000 2:0.744794 3:0.814026
1 1:0.083333 2:1.000000 3:0.653405
1 1:0.045455 2:1.000000 3:1.367761
1 1:0.080000 2:0.867438 3:1.182235
1 1:1.000000 2:1.000000 3:1.761600
0 1:0.000000 2:1.000000 3:0.914381
1 1:0.166667 2:1.000000 3:0.848353
1 1:0.136364 2:1.000000 3:1.036335
0 1:0.241379 2:0.867438 3:1.149989
1 1:0.152174 2:0.756992 3:0.824657
1 1:0.259259 2:1.000000 3:1.467431
1 1:0.058824 2:0.891662 3:0.848894
1 1:0.304348 2:1.000000 3:1.112628
1 1:0.178571 2:0.859489 3:0.549337
1 1:0.211538 2:1.000000 3:0.896755
1 1:0.022727 2:1.000000 3:1.106861
1 1:0.193548 2:0.835933 3:0.580508
1 1:0.000000 2:1.000000 3:0.748131
0 1:0.074074 2:1.000000 3:0.934883
1 1:0.026316 2:0.867438 3:1.529832
1 1:0.151515 2:1.000000 3:1.115122
0 1:0.128205 2:1.000000 3:0.985651
1 1:0.031250 2:0.862422 3:0.752611
1 1:0.360000 2:1.000000 3:0.774289
0 1:0.040000 2:0.859489 3:1.041062
1 1:0.000000 2:0.862422 3:1.095647
1 1:0.027778 2:0.859489 3:0.675413
1 1:0.230769 2:1.000000 3:0.968069
1 1:0.103448 2:1.000000 3:1.131729
1 1:0.066667 2:0.744794 3:1.253646
1 1:0.033333 2:1.000000 3:0.835401
1 1:0.037037 2:1.000000 3:1.254716
1 1:0.019608 2:0.867438 3:0.951893
1 1:0.162791 2:1.000000 3:0.876244
0 1:0.000000 2:1.000000 3:0.894574
1 1:0.160000 2:1.000000 3:1.005818
1 1:0.030303 2:0.867438 3:1.106884
0 1:0.000000 2:1.000000 3:0.878232
1 1:0.055556 2:0.807586 3:1.294871
1 1:0.387097 2:1.000000 3:1.118805
1 1:0.047619 2:0.891662 3:0.876174
1 1:0.151515 2:1.000000 3:0.897263
1 1:0.032258 2:1.000000 3:0.799515
1 1:0.216216 2:1.000000 3:0.702807
1 1:0.038462 2:1.000000 3:0.941295
1 1:0.159091 2:0.771127 3:0.754740
1 1:0.033333 2:1.000000 3:1.076293
0 1:0.000000 2:1.000000 3:0.824971
1 1:0.148148 2:1.000000 3:0.832943
1 1:0.130435 2:1.000000 3:1.041212
0 1:0.000000 2:1.000000 3:0.620055
1 1:0.230769 2:1.000000 3:1.093156
1 1:0.071429 2:0.817695 3:0.964723
0 1:0.000000 2:0.892994 3:1.018680
1 1:0.166667 2:1.000000 3:1.614229
1 1:0.019231 2:0.744794 3:1.073792
1 1:0.764706 2:1.000000 3:1.432176
1 1:0.111111 2:1.000000 3:0.832401
1 1:0.021277 2:0.744794 3:1.075690
1 1:0.000000 2:1.000000 3:0.373852
1 1:0.333333 2:1.000000 3:0.907820
1 1:0.094340 2:0.685910 3:1.027846
1 1:0.238095 2:0.835933 3:0.696112
0 1:0.027778 2:0.835933 3:0.860095
1 1:0.142857 2:1.000000 3:0.778826
1 1:0.043478 2:0.867438 3:0.659666
0 1:0.062500 2:1.000000 3:1.249924
1 1:0.071429 2:0.807586 3:0.579152
1 1:0.129032 2:1.000000 3:0.649499
1 1:0.094340 2:0.758954 3:1.200328
1 1:0.083333 2:0.867438 3:1.231255
1 1:0.121212 2:1.000000 3:0.824729
1 1:0.260870 2:0.835933 3:0.517945
1 1:0.025641 2:0.835933 3:0.995309
1 1:0.025641 2:0.835933 3:0.670140
1 1:0.058824 2:0.873441 3:0.972883
0 1:0.027778 2:0.873441 3:0.850792
1 1:1.000000 2:1.000000 3:1.857077
1 1:0.038462 2:1.000000 3:0.821297
0 1:0.064516 2:1.000000 3:0.895073
1 1:0.035714 2:1.000000 3:0.913703
1 1:0.000000 2:0.859489 3:0.386997
0 1:0.050000 2:1.000000 3:0.892868
1 1:0.023810 2:0.867438 3:1.457605
1 1:0.681818 2:1.000000 3:1.247333
1 1:0.578947 2:1.000000 3:1.298622
1 1:0.071429 2:1.000000 3:0.894147
1 1:0.063830 2:0.744794 3:0.988475
1 1:0.054054 2:0.882980 3:0.864511
1 1:0.028571 2:0.882980 3:1.357898
1 1:0.000000 2:0.867438 3:0.962390
1 1:0.357143 2:1.000000 3:1.443064
0 1:0.000000 2:1.000000 3:0.764107
1 1:0.222222 2:1.000000 3:0.851968
1 1:0.181818 2:1.000000 3:0.704712
0 1:0.000000 2:0.867438 3:0.561026
1 1:0.159091 2:0.807586 3:0.918308
1 1:0.125000 2:1.000000 3:0.623301
1 1:0.148936 2:0.756783 3:1.081379
1 1:0.142857 2:0.807586 3:1.061360
1 1:0.106383 2:0.867438 3:1.122135
1 1:0.090909 2:1.000000 3:1.240235
1 1:0.153846 2:1.000000 3:1.020558
1 1:0.069767 2:0.835933 3:0.826790
1 1:0.054054 2:0.891662 3:1.263967
0 1:0.025641 2:0.891662 3:0.910435
1 1:0.750000 2:1.000000 3:1.549251
1 1:0.100000 2:1.000000 3:1.132195
0 1:0.147059 2:1.000000 3:0.875400
1 1:0.000000 2:1.000000 3:1.332029
1 1:0.100000 2:0.723005 3:0.856436
0 1:0.000000 2:0.835933 3:1.159595
1 1:0.055556 2:1.000000 3:1.256523
1 1:0.151515 2:1.000000 3:0.842018
1 1:0.111111 2:1.000000 3:1.285836
1 1:0.034483 2:1.000000 3:0.926296
1 1:0.050000 2:0.744794 3:1.158666
1 1:0.277778 2:1.000000 3:0.956139
1 1:0.000000 2:1.000000 3:1.005484
1 1:0.000000 2:0.867438 3:1.023850
1 1:0.083333 2:1.000000 3:0.858897
0 1:0.000000 2:1.000000 3:0.823770
1 1:0.166667 2:1.000000 3:0.958898
1 1:0.028571 2:0.867438 3:1.265955
0 1:0.047619 2:1.000000 3:0.898352
1 1:0.020408 2:0.807586 3:0.983663
1 1:0.078947 2:1.000000 3:1.026677
1 1:0.028571 2:0.891662 3:0.898025
1 1:0.034483 2:1.000000 3:0.989449
1 1:0.037037 2:1.000000 3:0.539286
1 1:0.031250 2:1.000000 3:1.170993
1 1:0.000000 2:1.000000 3:1.240033
1 1:0.052632 2:0.835933 3:0.671635
1 1:0.185185 2:1.000000 3:0.941333
0 1:0.000000 2:1.000000 3:0.801037
1 1:0.222222 2:1.000000 3:1.175456
1 1:0.363636 2:1.000000 3:1.306539
0 1:0.058824 2:1.000000 3:0.654600
1 1:0.088235 2:1.000000 3:1.000950
1 1:0.000000 2:0.859489 3:0.764299
0 1:0.038462 2:1.000000 3:0.925132
0 1:0.116279 2:0.987031 3:1.021366
0 1:0.000000 2:1.000000 3:0.825165
1 1:0.100000 2:1.000000 3:0.812380
0 1:0.064516 2:1.000000 3:0.684274
1 1:0.021277 2:0.974357 3:0.913772
0 1:0.027027 2:1.000000 3:0.870600
1 1:0.000000 2:1.000000 3:0.850650
1 1:0.318182 2:1.000000 3:1.206434
1 1:0.238095 2:1.000000 3:1.235514
0 1:0.032258 2:1.000000 3:1.227299
0 1:0.000000 2:1.000000 3:0.882520
0 1:0.048780 2:1.000000 3:1.316061
1 1:0.025000 2:0.987031 3:0.685044
1 1:0.470588 2:1.000000 3:1.148775
0 1:0.142857 2:1.000000 3:0.904680
0 1:0.045455 2:1.000000 3:0.918571
0 1:0.117647 2:0.987031 3:0.860294
1 1:0.030303 2:1.000000 3:0.814466
1 1:0.437500 2:1.000000 3:1.192198
1 1:0.142857 2:1.000000 3:0.980812
0 1:0.160000 2:1.000000 3:1.025399
0 1:0.148148 2:1.000000 3:1.107746
0 1:0.133333 2:1.000000 3:1.902265
1 1:0.030303 2:1.000000 3:0.901014
0 1:0.035714 2:1.000000 3:1.003505
0 1:0.129032 2:1.000000 3:0.796947
1 1:0.800000 2:1.000000 3:1.787649
0 1:0.428571 2:1.000000 3:1.380522
0 1:0.347826 2:1.000000 3:1.074787
1 1:0.136364 2:0.979752 3:1.172386
0 1:0.032258 2:1.000000 3:1.233327
0 1:0.034483 2:1.000000 3:0.374681
0 1:0.055556 2:1.000000 3:1.113869
0 1:0.151515 2:1.000000 3:0.977047
0 1:0.062500 2:0.797758 3:0.473912
0 1:0.142857 2:1.000000 3:1.084145
1 1:0.400000 2:1.000000 3:1.278930
1 1:0.085714 2:1.000000 3:0.788293
0 1:0.259259 2:0.891890 3:1.580398
1 1:0.380952 2:1.000000 3:1.099511
1 1:0.040000 2:1.000000 3:0.941950
1 1:0.146341 2:1.000000 3:1.025918
0 1:0.083333 2:1.000000 3:0.960028
1 1:0.225806 2:1.000000 3:1.121351
0 1:0.300000 2:1.000000 3:1.109880
0 1:0.136364 2:1.000000 3:0.957987
0 1:0.260870 2:1.000000 3:0.997877
0 1:0.130435 2:0.987031 3:1.216622
1 1:0.187500 2:1.000000 3:1.047701
1 1:0.333333 2:1.000000 3:1.143534
0 1:0.230769 2:1.000000 3:0.963475
1 1:0.000000 2:1.000000 3:0.745756
1 1:0.457143 2:1.000000 3:1.427985
1 1:0.428571 2:0.980651 3:0.967989
0 1:0.038462 2:1.000000 3:0.679221
0 1:0.105263 2:1.000000 3:0.936170
0 1:0.076923 2:1.000000 3:0.964778
1 1:0.400000 2:1.000000 3:1.249140
0 1:0.238095 2:1.000000 3:1.016991
0 1:0.051282 2:1.000000 3:1.278054
1 1:0.277778 2:1.000000 3:0.978596
0 1:0.096774 2:1.000000 3:1.027246
0 1:0.153846 2:1.000000 3:1.002064
0 1:0.040000 2:1.000000 3:0.894944
0 1:0.156250 2:1.000000 3:0.934140
1 1:0.000000 2:1.000000 3:0.764844
0 1:0.035714 2:1.000000 3:0.952905
0 1:0.095238 2:1.000000 3:0.843971
0 1:0.238095 2:1.000000 3:1.246406
0 1:0.000000 2:1.000000 3:0.969128
0 1:0.114286 2:1.000000 3:1.257164
0 1:0.026316 2:1.000000 3:1.175916
1 1:0.384615 2:1.000000 3:1.134524
0 1:0.088235 2:0.829904 3:0.849227
0 1:0.058824 2:1.000000 3:0.791230
0 1:0.037037 2:1.000000 3:1.265210
1 1:0.333333 2:1.000000 3:1.280635
0 1:0.029412 2:1.000000 3:1.186413
1 1:0.179487 2:1.000000 3:1.261259
1 1:0.395833 2:1.000000 3:1.138911
0 1:0.176471 2:1.000000 3:0.999666
0 1:0.107143 2:1.000000 3:1.006539
0 1:0.147059 2:1.000000 3:1.300742
1 1:0.363636 2:1.000000 3:1.513694
0 1:0.096774 2:1.000000 3:0.923414
0 1:0.023810 2:1.000000 3:0.658964
0 1:0.000000 2:1.000000 3:1.129461
0 1:0.290323 2:1.000000 3:1.237637
